date,station,elevation_m,temperature,sr50_distance_m,sr50_height_m,snow_d_m
2021-04-27T04:00:00,xsya,1073,3.475,1.9,2.01,0
2021-04-27T05:00:00,xsya,1073,3.447,1.902,2.01,0
2021-04-27T06:00:00,xsya,1073,3.617,1.9,2.01,0
2021-04-27T07:00:00,xsya,1073,3.082,1.906,2.01,0
2021-04-27T08:00:00,xsya,1073,3.653,1.903,2.01,0
2021-04-27T09:00:00,xsya,1073,5.289,1.9,2.01,0
2021-04-27T10:00:00,xsya,1073,7.764,1.895,2.01,0
2021-04-27T11:00:00,xsya,1073,13.25,1.883,2.01,0
2021-04-27T12:00:00,xsya,1073,16.65,1.88,2.01,0
2021-04-27T13:00:00,xsya,1073,16.52,1.877,2.01,0
2021-04-27T14:00:00,xsya,1073,16.02,1.874,2.01,0
2021-04-27T15:00:00,xsya,1073,17.6,1.876,2.01,0
2021-04-27T16:00:00,xsya,1073,17.79,1.871,2.01,0
2021-04-27T17:00:00,xsya,1073,18.07,1.87,2.01,0
2021-04-27T18:00:00,xsya,1073,17.47,1.873,2.01,0
2021-04-27T19:00:00,xsya,1073,17.36,1.868,2.01,0
2021-04-27T20:00:00,xsya,1073,15.86,1.879,2.01,0
2021-04-27T21:00:00,xsya,1073,12.02,1.882,2.01,0
2021-04-27T22:00:00,xsya,1073,10.02,1.883,2.01,0
2021-04-27T23:00:00,xsya,1073,9.19,1.888,2.01,0
2021-04-28T00:00:00,xsya,1073,8.35,1.892,2.01,0
2021-04-28T01:00:00,xsya,1073,7.046,1.893,2.01,0
2021-04-28T02:00:00,xsya,1073,6.206,1.893,2.01,0
2021-04-28T03:00:00,xsya,1073,5.803,1.893,2.01,0
2021-04-28T04:00:00,xsya,1073,5.173,1.895,2.01,0
2021-04-28T05:00:00,xsya,1073,4.527,1.897,2.01,0
2021-04-28T06:00:00,xsya,1073,4.535,1.899,2.01,0
2021-04-28T07:00:00,xsya,1073,5.303,1.902,2.01,0
2021-04-28T08:00:00,xsya,1073,5.862,1.899,2.01,0
2021-04-28T09:00:00,xsya,1073,7.166,1.89,2.01,0
2021-04-28T10:00:00,xsya,1073,10.21,1.882,2.01,0
2021-04-28T11:00:00,xsya,1073,15.36,1.874,2.01,0
2021-04-28T12:00:00,xsya,1073,18.31,1.866,2.01,0
2021-04-28T13:00:00,xsya,1073,20.12,1.861,2.01,0
2021-04-28T14:00:00,xsya,1073,20.58,1.86,2.01,0
2021-04-28T15:00:00,xsya,1073,20.89,1.859,2.01,0
2021-04-28T16:00:00,xsya,1073,21.46,1.856,2.01,0
2021-04-28T17:00:00,xsya,1073,21.25,1.857,2.01,0
2021-04-28T18:00:00,xsya,1073,23.31,1.853,2.01,0
2021-04-28T19:00:00,xsya,1073,23.31,1.859,2.01,0
2021-04-28T20:00:00,xsya,1073,20.18,1.86,2.01,0
2021-04-28T21:00:00,xsya,1073,15.92,1.874,2.01,0
2021-04-28T22:00:00,xsya,1073,12.92,1.875,2.01,0
2021-04-28T23:00:00,xsya,1073,12.49,1.876,2.01,0
2021-04-29T00:00:00,xsya,1073,11.62,1.877,2.01,0
2021-04-29T01:00:00,xsya,1073,10.51,1.876,2.01,0
2021-04-29T02:00:00,xsya,1073,9.97,1.879,2.01,0
2021-04-29T03:00:00,xsya,1073,9.44,1.883,2.01,0
2021-04-29T04:00:00,xsya,1073,9.57,1.88,2.01,0
2021-04-29T05:00:00,xsya,1073,9.56,1.884,2.01,0
2021-04-29T06:00:00,xsya,1073,9.15,1.885,2.01,0
2021-04-29T07:00:00,xsya,1073,8.72,1.886,2.01,0
2021-04-29T08:00:00,xsya,1073,9.04,1.887,2.01,0
2021-04-29T09:00:00,xsya,1073,10.82,1.875,2.01,0
2021-04-29T10:00:00,xsya,1073,13.82,1.873,2.01,0
2021-04-29T11:00:00,xsya,1073,18.78,1.869,2.01,0
2021-04-29T12:00:00,xsya,1073,22.17,1.852,2.01,0
2021-04-29T13:00:00,xsya,1073,24.19,1.844,2.01,0
2021-04-29T14:00:00,xsya,1073,25.02,1.84,2.01,0
2021-04-29T15:00:00,xsya,1073,26.29,1.833,2.01,0
2021-04-29T16:00:00,xsya,1073,27.75,1.835,2.01,0
2021-04-29T17:00:00,xsya,1073,28.19,1.831,2.01,0
2021-04-29T18:00:00,xsya,1073,27.41,1.83,2.01,0
2021-04-29T19:00:00,xsya,1073,26.94,1.84,2.01,0
2021-04-29T20:00:00,xsya,1073,24.54,1.843,2.01,0
2021-04-29T21:00:00,xsya,1073,20.89,1.843,2.01,0
2021-04-29T22:00:00,xsya,1073,18.38,1.85,2.01,0
2021-04-29T23:00:00,xsya,1073,16.92,1.853,2.01,0
2021-04-30T00:00:00,xsya,1073,15.93,1.853,2.01,0
2021-04-30T01:00:00,xsya,1073,14.97,1.864,2.01,0
2021-04-30T02:00:00,xsya,1073,14.15,1.862,2.01,0
2021-04-30T03:00:00,xsya,1073,13.62,1.865,2.01,0
2021-04-30T04:00:00,xsya,1073,13.26,1.868,2.01,0
2021-04-30T05:00:00,xsya,1073,12.5,1.874,2.01,0
2021-04-30T06:00:00,xsya,1073,11.98,1.877,2.01,0
2021-04-30T07:00:00,xsya,1073,11.7,1.879,2.01,0
2021-04-30T08:00:00,xsya,1073,11.62,1.876,2.01,0
2021-04-30T09:00:00,xsya,1073,13.44,1.864,2.01,0
2021-04-30T10:00:00,xsya,1073,16.05,1.856,2.01,0
2021-04-30T11:00:00,xsya,1073,20.67,1.848,2.01,0
2021-04-30T12:00:00,xsya,1073,23.19,1.848,2.01,0
2021-04-30T13:00:00,xsya,1073,24.81,1.839,2.01,0
2021-04-30T14:00:00,xsya,1073,26.24,1.839,2.01,0
2021-04-30T15:00:00,xsya,1073,26.25,1.847,2.01,0
2021-04-30T16:00:00,xsya,1073,25.4,1.849,2.01,0
2021-04-30T17:00:00,xsya,1073,24.74,1.854,2.01,0
2021-04-30T18:00:00,xsya,1073,24.12,1.851,2.01,0
2021-04-30T19:00:00,xsya,1073,23.02,1.852,2.01,0
2021-04-30T20:00:00,xsya,1073,20.8,1.86,2.01,0
2021-04-30T21:00:00,xsya,1073,18.27,1.865,2.01,0
2021-04-30T22:00:00,xsya,1073,16.7,1.87,2.01,0
2021-04-30T23:00:00,xsya,1073,15.45,1.872,2.01,0
2021-05-01T00:00:00,xsya,1073,14.59,1.872,2.01,0
2021-05-01T01:00:00,xsya,1073,14.11,1.875,2.01,0
2021-05-01T02:00:00,xsya,1073,13.4,1.875,2.01,0
2021-05-01T03:00:00,xsya,1073,12.96,1.879,2.01,0
2021-05-01T04:00:00,xsya,1073,13.05,1.882,2.01,0
2021-05-01T05:00:00,xsya,1073,12.67,1.879,2.01,0
2021-05-01T06:00:00,xsya,1073,11.81,1.877,2.01,0
2021-05-01T07:00:00,xsya,1073,11.02,1.877,2.01,0
2021-05-01T08:00:00,xsya,1073,11.57,1.875,2.01,0
2021-05-01T09:00:00,xsya,1073,13.25,1.877,2.01,0
2021-05-01T10:00:00,xsya,1073,14.23,1.874,2.01,0
2021-05-01T11:00:00,xsya,1073,13.54,1.879,2.01,0
2021-05-01T12:00:00,xsya,1073,12.22,1.884,2.01,0
2021-05-01T13:00:00,xsya,1073,12.47,1.883,2.01,0
2021-05-01T14:00:00,xsya,1073,13.11,1.885,2.01,0
2021-05-01T15:00:00,xsya,1073,13.4,1.884,2.01,0
2021-05-01T16:00:00,xsya,1073,13.23,1.883,2.01,0
2021-05-01T17:00:00,xsya,1073,14.41,1.882,2.01,0
2021-05-01T18:00:00,xsya,1073,15.28,1.884,2.01,0
2021-05-01T19:00:00,xsya,1073,15.65,1.88,2.01,0
2021-05-01T20:00:00,xsya,1073,14.85,1.873,2.01,0
2021-05-01T21:00:00,xsya,1073,12.91,1.888,2.01,0
2021-05-01T22:00:00,xsya,1073,10.75,1.879,2.01,0
2021-05-01T23:00:00,xsya,1073,9.89,1.875,2.01,0
2021-05-02T00:00:00,xsya,1073,9.66,1.875,2.01,0
2021-05-02T01:00:00,xsya,1073,9.28,1.877,2.01,0
2021-05-02T02:00:00,xsya,1073,7.994,1.886,2.01,0
2021-05-02T03:00:00,xsya,1073,7.004,1.888,2.01,0
2021-05-02T04:00:00,xsya,1073,6.8,1.897,2.01,0
2021-05-02T05:00:00,xsya,1073,6.37,1.898,2.01,0
2021-05-02T06:00:00,xsya,1073,5.414,1.907,2.01,0
2021-05-02T07:00:00,xsya,1073,4.547,1.899,2.01,0
2021-05-02T08:00:00,xsya,1073,5.467,1.892,2.01,0
2021-05-02T09:00:00,xsya,1073,8.18,1.884,2.01,0
2021-05-02T10:00:00,xsya,1073,9.56,1.885,2.01,0
2021-05-02T11:00:00,xsya,1073,11.74,1.881,2.01,0
2021-05-02T12:00:00,xsya,1073,13.69,1.883,2.01,0
2021-05-02T13:00:00,xsya,1073,14.07,1.884,2.01,0
2021-05-02T14:00:00,xsya,1073,14.16,1.877,2.01,0
2021-05-02T15:00:00,xsya,1073,15.15,1.874,2.01,0
2021-05-02T16:00:00,xsya,1073,16.07,1.874,2.01,0
2021-05-02T17:00:00,xsya,1073,14.7,1.889,2.01,0
2021-05-02T18:00:00,xsya,1073,10.75,1.888,2.01,0
2021-05-02T19:00:00,xsya,1073,11.62,1.878,2.01,0
2021-05-02T20:00:00,xsya,1073,11.91,1.879,2.01,0
2021-05-02T21:00:00,xsya,1073,9.34,1.892,2.01,0
2021-05-02T22:00:00,xsya,1073,7.255,1.893,2.01,0
2021-05-02T23:00:00,xsya,1073,6.98,1.892,2.01,0
2021-05-03T00:00:00,xsya,1073,6.592,1.896,2.01,0
2021-05-03T01:00:00,xsya,1073,5.417,1.896,2.01,0
2021-05-03T02:00:00,xsya,1073,4.587,1.896,2.01,0
2021-05-03T03:00:00,xsya,1073,4.079,1.902,2.01,0
2021-05-03T04:00:00,xsya,1073,3.975,1.899,2.01,0
2021-05-03T05:00:00,xsya,1073,3.779,1.897,2.01,0
2021-05-03T06:00:00,xsya,1073,3.649,1.895,2.01,0
2021-05-03T07:00:00,xsya,1073,3.481,1.895,2.01,0
2021-05-03T08:00:00,xsya,1073,4.45,1.896,2.01,0
2021-05-03T09:00:00,xsya,1073,6.56,1.894,2.01,0
2021-05-03T10:00:00,xsya,1073,8.75,1.887,2.01,0
2021-05-03T11:00:00,xsya,1073,13.59,1.879,2.01,0
2021-05-03T12:00:00,xsya,1073,16.83,1.868,2.01,0
2021-05-03T13:00:00,xsya,1073,19.65,1.859,2.01,0
2021-05-03T14:00:00,xsya,1073,20.65,1.866,2.01,0
2021-05-03T15:00:00,xsya,1073,20.41,1.86,2.01,0
2021-05-03T16:00:00,xsya,1073,21.55,1.86,2.01,0
2021-05-03T17:00:00,xsya,1073,21.6,1.866,2.01,0
2021-05-03T18:00:00,xsya,1073,21.12,1.868,2.01,0
2021-05-03T19:00:00,xsya,1073,18.89,1.871,2.01,0
2021-05-03T20:00:00,xsya,1073,17,1.869,2.01,0
2021-05-03T21:00:00,xsya,1073,14.54,1.876,2.01,0
2021-05-03T22:00:00,xsya,1073,12.59,1.88,2.01,0
2021-05-03T23:00:00,xsya,1073,11.5,1.878,2.01,0
2021-05-04T00:00:00,xsya,1073,10.78,1.891,2.01,0
2021-05-04T01:00:00,xsya,1073,10.63,1.888,2.01,0
2021-05-04T02:00:00,xsya,1073,10.36,1.886,2.01,0
2021-05-04T03:00:00,xsya,1073,10.23,1.883,2.01,0
2021-05-04T04:00:00,xsya,1073,10.1,1.881,2.01,0
2021-05-04T05:00:00,xsya,1073,9.67,1.879,2.01,0
2021-05-04T06:00:00,xsya,1073,9.58,1.878,2.01,0
2021-05-04T07:00:00,xsya,1073,9.31,1.88,2.01,0
2021-05-04T08:00:00,xsya,1073,8.99,1.889,2.01,0
2021-05-04T09:00:00,xsya,1073,9.18,1.884,2.01,0
2021-05-04T10:00:00,xsya,1073,10.74,1.887,2.01,0
2021-05-04T11:00:00,xsya,1073,11.17,1.879,2.01,0
2021-05-04T12:00:00,xsya,1073,11.19,1.884,2.01,0
2021-05-04T13:00:00,xsya,1073,11.74,1.881,2.01,0
2021-05-04T14:00:00,xsya,1073,11.79,1.88,2.01,0
2021-05-04T15:00:00,xsya,1073,13.35,1.876,2.01,0
2021-05-04T16:00:00,xsya,1073,14.62,1.87,2.01,0
2021-05-04T17:00:00,xsya,1073,14.37,1.873,2.01,0
2021-05-04T18:00:00,xsya,1073,15.52,1.866,2.01,0
2021-05-04T19:00:00,xsya,1073,16.77,1.865,2.01,0
2021-05-04T20:00:00,xsya,1073,15.16,1.877,2.01,0
2021-05-04T21:00:00,xsya,1073,11.34,1.879,2.01,0
2021-05-04T22:00:00,xsya,1073,9.02,1.887,2.01,0
2021-05-04T23:00:00,xsya,1073,7.98,1.889,2.01,0
2021-05-05T00:00:00,xsya,1073,7.381,1.885,2.01,0
2021-05-05T01:00:00,xsya,1073,7.185,1.881,2.01,0
2021-05-05T02:00:00,xsya,1073,7.036,1.883,2.01,0
2021-05-05T03:00:00,xsya,1073,6.398,1.885,2.01,0
2021-05-05T04:00:00,xsya,1073,5.954,1.885,2.01,0
2021-05-05T05:00:00,xsya,1073,5.731,1.885,2.01,0
2021-05-05T06:00:00,xsya,1073,5.463,1.885,2.01,0
2021-05-05T07:00:00,xsya,1073,5.148,1.885,2.01,0
2021-05-05T08:00:00,xsya,1073,6.146,1.886,2.01,0
2021-05-05T09:00:00,xsya,1073,8.25,1.881,2.01,0
2021-05-05T10:00:00,xsya,1073,10.64,1.873,2.01,0
2021-05-05T11:00:00,xsya,1073,15.35,1.865,2.01,0
2021-05-05T12:00:00,xsya,1073,18.89,1.858,2.01,0
2021-05-05T13:00:00,xsya,1073,20.85,1.852,2.01,0
2021-05-05T14:00:00,xsya,1073,21.54,1.846,2.01,0
2021-05-05T15:00:00,xsya,1073,22.65,1.84,2.01,0
2021-05-05T16:00:00,xsya,1073,23.8,1.845,2.01,0
2021-05-05T17:00:00,xsya,1073,25,1.838,2.01,0
2021-05-05T18:00:00,xsya,1073,26.11,1.837,2.01,0
2021-05-05T19:00:00,xsya,1073,26.18,1.838,2.01,0
2021-05-05T20:00:00,xsya,1073,22.26,1.849,2.01,0
2021-05-05T21:00:00,xsya,1073,18.16,1.851,2.01,0
2021-05-05T22:00:00,xsya,1073,15.29,1.857,2.01,0
2021-05-05T23:00:00,xsya,1073,14.01,1.853,2.01,0
2021-05-06T00:00:00,xsya,1073,13.53,1.857,2.01,0
2021-05-06T01:00:00,xsya,1073,12.96,1.856,2.01,0
2021-05-06T02:00:00,xsya,1073,12.71,1.861,2.01,0
2021-05-06T03:00:00,xsya,1073,12.33,1.861,2.01,0
2021-05-06T04:00:00,xsya,1073,11.81,1.865,2.01,0
2021-05-06T05:00:00,xsya,1073,11.43,1.865,2.01,0
2021-05-06T06:00:00,xsya,1073,10.65,1.865,2.01,0
2021-05-06T07:00:00,xsya,1073,9.87,1.866,2.01,0
2021-05-06T08:00:00,xsya,1073,10.73,1.864,2.01,0
2021-05-06T09:00:00,xsya,1073,13.02,1.86,2.01,0
2021-05-06T10:00:00,xsya,1073,16.48,1.846,2.01,0
2021-05-06T11:00:00,xsya,1073,21.9,1.837,2.01,0
2021-05-06T12:00:00,xsya,1073,25.53,1.835,2.01,0
2021-05-06T13:00:00,xsya,1073,27.52,1.829,2.01,0
2021-05-06T14:00:00,xsya,1073,28.82,1.818,2.01,0
2021-05-06T15:00:00,xsya,1073,29.99,1.817,2.01,0
2021-05-06T16:00:00,xsya,1073,31.32,1.815,2.01,0
2021-05-06T17:00:00,xsya,1073,32.98,1.814,2.01,0
2021-05-06T18:00:00,xsya,1073,33.26,1.817,2.01,0
2021-05-06T19:00:00,xsya,1073,31.43,1.82,2.01,0
2021-05-06T20:00:00,xsya,1073,28.45,1.824,2.01,0
2021-05-06T21:00:00,xsya,1073,25.12,1.836,2.01,0
2021-05-06T22:00:00,xsya,1073,22.14,1.839,2.01,0
2021-05-06T23:00:00,xsya,1073,20.21,1.845,2.01,0
2021-05-07T00:00:00,xsya,1073,18.02,1.851,2.01,0
2021-05-07T01:00:00,xsya,1073,16.71,1.857,2.01,0
2021-05-07T02:00:00,xsya,1073,15.09,1.87,2.01,0
2021-05-07T03:00:00,xsya,1073,13.45,1.865,2.01,0
2021-05-07T04:00:00,xsya,1073,12.76,1.875,2.01,0
2021-05-07T05:00:00,xsya,1073,12.55,1.877,2.01,0
2021-05-07T06:00:00,xsya,1073,12.13,1.877,2.01,0
2021-05-07T07:00:00,xsya,1073,11.58,1.875,2.01,0
2021-05-07T08:00:00,xsya,1073,11.05,1.872,2.01,0
2021-05-07T09:00:00,xsya,1073,10.35,1.874,2.01,0
2021-05-07T10:00:00,xsya,1073,9.8,1.875,2.01,0
2021-05-07T11:00:00,xsya,1073,9.36,1.876,2.01,0
2021-05-07T12:00:00,xsya,1073,8.78,1.879,2.01,0
2021-05-07T13:00:00,xsya,1073,8.1,1.872,2.01,0
2021-05-07T14:00:00,xsya,1073,8.03,1.879,2.01,0
2021-05-07T15:00:00,xsya,1073,8.55,1.874,2.01,0
2021-05-07T16:00:00,xsya,1073,9.29,1.868,2.01,0
2021-05-07T17:00:00,xsya,1073,10.35,1.878,2.01,0
2021-05-07T18:00:00,xsya,1073,11.23,1.876,2.01,0
2021-05-07T19:00:00,xsya,1073,12.63,1.872,2.01,0
2021-05-07T20:00:00,xsya,1073,9.58,1.895,2.01,0
2021-05-07T21:00:00,xsya,1073,6.735,1.888,2.01,0
2021-05-07T22:00:00,xsya,1073,5.564,1.893,2.01,0
2021-05-07T23:00:00,xsya,1073,5.222,1.893,2.01,0
2021-05-08T00:00:00,xsya,1073,4.889,1.893,2.01,0
2021-05-08T01:00:00,xsya,1073,3.871,1.892,2.01,0
2021-05-08T02:00:00,xsya,1073,3.873,1.892,2.01,0
2021-05-08T03:00:00,xsya,1073,3.503,1.908,2.01,0
2021-05-08T04:00:00,xsya,1073,3.195,1.903,2.01,0
2021-05-08T05:00:00,xsya,1073,3.028,1.904,2.01,0
2021-05-08T06:00:00,xsya,1073,2.949,1.912,2.01,0
2021-05-08T07:00:00,xsya,1073,2.873,1.904,2.01,0
2021-05-08T08:00:00,xsya,1073,2.681,1.9,2.01,0
2021-05-08T09:00:00,xsya,1073,3.156,1.9,2.01,0
2021-05-08T10:00:00,xsya,1073,4.79,1.896,2.01,0
2021-05-08T11:00:00,xsya,1073,6.662,1.897,2.01,0
2021-05-08T12:00:00,xsya,1073,8.05,1.89,2.01,0
2021-05-08T13:00:00,xsya,1073,10.5,1.886,2.01,0
2021-05-08T14:00:00,xsya,1073,10.3,1.887,2.01,0
2021-05-08T15:00:00,xsya,1073,11.36,1.881,2.01,0
2021-05-08T16:00:00,xsya,1073,12.25,1.882,2.01,0
2021-05-08T17:00:00,xsya,1073,11.72,1.879,2.01,0
2021-05-08T18:00:00,xsya,1073,11.46,1.876,2.01,0
2021-05-08T19:00:00,xsya,1073,10.91,1.875,2.01,0
2021-05-08T20:00:00,xsya,1073,11.2,1.876,2.01,0
2021-05-08T21:00:00,xsya,1073,8.72,1.879,2.01,0
2021-05-08T22:00:00,xsya,1073,6.285,1.885,2.01,0
2021-05-08T23:00:00,xsya,1073,5.501,1.889,2.01,0
2021-05-09T00:00:00,xsya,1073,5.064,1.888,2.01,0
2021-05-09T01:00:00,xsya,1073,5.011,1.889,2.01,0
2021-05-09T02:00:00,xsya,1073,5.101,1.888,2.01,0
2021-05-09T03:00:00,xsya,1073,4.843,1.89,2.01,0
2021-05-09T04:00:00,xsya,1073,3.627,1.893,2.01,0
2021-05-09T05:00:00,xsya,1073,2.388,1.895,2.01,0
2021-05-09T06:00:00,xsya,1073,1.819,1.896,2.01,0
2021-05-09T07:00:00,xsya,1073,1.7,1.899,2.01,0
2021-05-09T08:00:00,xsya,1073,2.511,1.892,2.01,0
2021-05-09T09:00:00,xsya,1073,4.113,1.884,2.01,0
2021-05-09T10:00:00,xsya,1073,7.945,1.881,2.01,0
2021-05-09T11:00:00,xsya,1073,12.25,1.873,2.01,0
2021-05-09T12:00:00,xsya,1073,14.83,1.87,2.01,0
2021-05-09T13:00:00,xsya,1073,15.22,1.871,2.01,0
2021-05-09T14:00:00,xsya,1073,14.6,1.873,2.01,0
2021-05-09T15:00:00,xsya,1073,12.99,1.876,2.01,0
2021-05-09T16:00:00,xsya,1073,13.59,1.87,2.01,0
2021-05-09T17:00:00,xsya,1073,13.6,1.875,2.01,0
2021-05-09T18:00:00,xsya,1073,14.6,1.874,2.01,0
2021-05-09T19:00:00,xsya,1073,14.81,1.874,2.01,0
2021-05-09T20:00:00,xsya,1073,12.17,1.883,2.01,0
2021-05-09T21:00:00,xsya,1073,8.91,1.878,2.01,0
2021-05-09T22:00:00,xsya,1073,6.785,1.876,2.01,0
2021-05-09T23:00:00,xsya,1073,5.674,1.875,2.01,0
2021-05-10T00:00:00,xsya,1073,4.926,1.879,2.01,0
2021-05-10T01:00:00,xsya,1073,4.781,1.876,2.01,0
2021-05-10T02:00:00,xsya,1073,5.152,1.877,2.01,0
2021-05-10T03:00:00,xsya,1073,5.03,1.878,2.01,0
2021-05-10T04:00:00,xsya,1073,4.336,1.881,2.01,0
2021-05-10T05:00:00,xsya,1073,3.842,1.881,2.01,0
2021-05-10T06:00:00,xsya,1073,3.313,1.885,2.01,0
2021-05-10T07:00:00,xsya,1073,3.114,1.887,2.01,0
2021-05-10T08:00:00,xsya,1073,4.905,1.888,2.01,0
2021-05-10T09:00:00,xsya,1073,8.11,1.873,2.01,0
2021-05-10T10:00:00,xsya,1073,9.58,1.872,2.01,0
2021-05-10T11:00:00,xsya,1073,14.07,1.872,2.01,0
2021-05-10T12:00:00,xsya,1073,17.18,1.867,2.01,0
2021-05-10T13:00:00,xsya,1073,18,1.864,2.01,0
2021-05-10T14:00:00,xsya,1073,15.11,1.867,2.01,0
2021-05-10T15:00:00,xsya,1073,16.02,1.858,2.01,0
2021-05-10T16:00:00,xsya,1073,17.17,1.87,2.01,0
2021-05-10T17:00:00,xsya,1073,12.47,1.877,2.01,0
2021-05-10T18:00:00,xsya,1073,11.44,1.87,2.01,0
2021-05-10T19:00:00,xsya,1073,10.62,1.86,2.01,0
2021-05-10T20:00:00,xsya,1073,11.54,1.859,2.01,0
2021-05-10T21:00:00,xsya,1073,9.63,1.866,2.01,0
2021-05-10T22:00:00,xsya,1073,7.889,1.868,2.01,0
2021-05-10T23:00:00,xsya,1073,7.434,1.868,2.01,0
2021-05-11T00:00:00,xsya,1073,6.829,1.876,2.01,0
2021-05-11T01:00:00,xsya,1073,6.15,1.877,2.01,0
2021-05-11T02:00:00,xsya,1073,5.6,1.872,2.01,0
2021-05-11T03:00:00,xsya,1073,5.17,1.872,2.01,0
2021-05-11T04:00:00,xsya,1073,4.669,1.872,2.01,0
2021-05-11T05:00:00,xsya,1073,4.304,1.873,2.01,0
2021-05-11T06:00:00,xsya,1073,4.171,1.873,2.01,0
2021-05-11T07:00:00,xsya,1073,3.958,1.875,2.01,0
2021-05-11T08:00:00,xsya,1073,5.848,1.873,2.01,0
2021-05-11T09:00:00,xsya,1073,9.21,1.863,2.01,0
2021-05-11T10:00:00,xsya,1073,11.4,1.862,2.01,0
2021-05-11T11:00:00,xsya,1073,15.42,1.861,2.01,0
2021-05-11T12:00:00,xsya,1073,18.45,1.856,2.01,0
2021-05-11T13:00:00,xsya,1073,20.32,1.849,2.01,0
2021-05-11T14:00:00,xsya,1073,21.9,1.843,2.01,0
2021-05-11T15:00:00,xsya,1073,21.08,1.852,2.01,0
2021-05-11T16:00:00,xsya,1073,18.03,1.846,2.01,0
2021-05-11T17:00:00,xsya,1073,20.19,1.848,2.01,0
2021-05-11T18:00:00,xsya,1073,21.21,1.848,2.01,0
2021-05-11T19:00:00,xsya,1073,22.85,1.854,2.01,0
2021-05-11T20:00:00,xsya,1073,20.44,1.857,2.01,0
2021-05-11T21:00:00,xsya,1073,15.51,1.857,2.01,0
2021-05-11T22:00:00,xsya,1073,13.16,1.859,2.01,0
2021-05-11T23:00:00,xsya,1073,11.21,1.86,2.01,0
2021-05-12T00:00:00,xsya,1073,9.97,1.855,2.01,0
2021-05-12T01:00:00,xsya,1073,9.47,1.856,2.01,0
2021-05-12T02:00:00,xsya,1073,9.12,1.858,2.01,0
2021-05-12T03:00:00,xsya,1073,8.55,1.856,2.01,0
2021-05-12T04:00:00,xsya,1073,8.2,1.859,2.01,0
2021-05-12T05:00:00,xsya,1073,7.739,1.864,2.01,0
2021-05-12T06:00:00,xsya,1073,7.327,1.866,2.01,0
2021-05-12T07:00:00,xsya,1073,6.994,1.863,2.01,0
2021-05-12T08:00:00,xsya,1073,8.66,1.864,2.01,0
2021-05-12T09:00:00,xsya,1073,11.83,1.852,2.01,0
2021-05-12T10:00:00,xsya,1073,13.98,1.849,2.01,0
2021-05-12T11:00:00,xsya,1073,18.31,1.849,2.01,0
2021-05-12T12:00:00,xsya,1073,21.79,1.845,2.01,0
2021-05-12T13:00:00,xsya,1073,23.3,1.851,2.01,0
2021-05-12T14:00:00,xsya,1073,23.89,1.834,2.01,0
2021-05-12T15:00:00,xsya,1073,24.88,1.833,2.01,0
2021-05-12T16:00:00,xsya,1073,25.27,1.842,2.01,0
2021-05-12T17:00:00,xsya,1073,24.12,1.852,2.01,0
2021-05-12T18:00:00,xsya,1073,22.83,1.843,2.01,0
2021-05-12T19:00:00,xsya,1073,23.58,1.844,2.01,0
2021-05-12T20:00:00,xsya,1073,23.07,1.84,2.01,0
2021-05-12T21:00:00,xsya,1073,19.92,1.84,2.01,0
2021-05-12T22:00:00,xsya,1073,17.71,1.835,2.01,0
2021-05-12T23:00:00,xsya,1073,16.82,1.84,2.01,0
2021-05-13T00:00:00,xsya,1073,15.41,1.842,2.01,0
2021-05-13T01:00:00,xsya,1073,14.73,1.848,2.01,0
2021-05-13T02:00:00,xsya,1073,13.59,1.854,2.01,0
2021-05-13T03:00:00,xsya,1073,12.49,1.851,2.01,0
2021-05-13T04:00:00,xsya,1073,11.65,1.844,2.01,0
2021-05-13T05:00:00,xsya,1073,10.99,1.854,2.01,0
2021-05-13T06:00:00,xsya,1073,10.07,1.841,2.01,0
2021-05-13T07:00:00,xsya,1073,9.45,1.849,2.01,0
2021-05-13T08:00:00,xsya,1073,11.34,1.843,2.01,0
2021-05-13T09:00:00,xsya,1073,15.1,1.837,2.01,0
2021-05-13T10:00:00,xsya,1073,17.06,1.841,2.01,0
2021-05-13T11:00:00,xsya,1073,21.14,1.837,2.01,0
2021-05-13T12:00:00,xsya,1073,23.88,1.828,2.01,0
2021-05-13T13:00:00,xsya,1073,25.55,1.824,2.01,0
2021-05-13T14:00:00,xsya,1073,26.12,1.83,2.01,0
2021-05-13T15:00:00,xsya,1073,25.47,1.838,2.01,0
2021-05-13T16:00:00,xsya,1073,25.76,1.832,2.01,0
2021-05-13T17:00:00,xsya,1073,26.4,1.834,2.01,0
2021-05-13T18:00:00,xsya,1073,26.86,1.837,2.01,0
2021-05-13T19:00:00,xsya,1073,25.14,1.838,2.01,0
2021-05-13T20:00:00,xsya,1073,22.75,1.841,2.01,0
2021-05-13T21:00:00,xsya,1073,19.69,1.84,2.01,0
2021-05-13T22:00:00,xsya,1073,16.78,1.838,2.01,0
2021-05-13T23:00:00,xsya,1073,14.9,1.837,2.01,0
2021-05-14T00:00:00,xsya,1073,14.09,1.841,2.01,0
2021-05-14T01:00:00,xsya,1073,13.61,1.851,2.01,0
2021-05-14T02:00:00,xsya,1073,13.07,1.852,2.01,0
2021-05-14T03:00:00,xsya,1073,12.26,1.847,2.01,0
2021-05-14T04:00:00,xsya,1073,11.94,1.848,2.01,0
2021-05-14T05:00:00,xsya,1073,11.64,1.851,2.01,0
